has_csrf_token_in_form,has_csrf_token_in_header,has_samesite_cookie,has_origin_check,has_referer_check,http_method,is_state_changing,content_type,requires_auth,token_entropy,token_changes_per_request,response_sets_cookie,auth_mechanism,endpoint_sensitivity,is_vulnerable
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,cookie,0.5508,1
1,1,Lax,1,0,POST,1,multipart/form-data,1,4.5348,1,1,cookie,0.0636,0
1,0,Strict,1,1,PUT,1,application/x-www-form-urlencoded,1,3.3506,1,0,cookie,0.0137,0
1,0,Strict,1,1,PUT,1,application/x-www-form-urlencoded,1,3.0453,1,0,cookie,0.4771,0
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,4.6932,1,1,mixed,0.4012,0
1,0,None,1,0,POST,1,application/x-www-form-urlencoded,1,0.5252,0,1,mixed,0.9843,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.9814,1
0,0,absent,0,0,PATCH,1,application/json,1,0.0,0,0,cookie,0.4189,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.5722,1
1,1,Strict,1,0,DELETE,1,application/json,1,3.5883,1,1,cookie,0.4405,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.506,1
1,1,Strict,1,1,POST,1,multipart/form-data,1,4.8714,1,1,none,0.3664,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.8722,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6712,1
1,0,Strict,0,0,POST,0,text/plain,1,4.6825,1,0,mixed,0.5497,0
1,1,Lax,1,0,GET,1,application/json,1,4.3091,1,0,header_only,0.6739,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.736,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9686,1
1,0,Strict,1,0,GET,1,text/plain,1,5.9114,1,0,mixed,0.2632,0
0,0,None,0,0,GET,0,multipart/form-data,1,0.0,0,0,cookie,0.5935,1
1,0,Strict,1,0,GET,0,multipart/form-data,1,4.9092,0,0,cookie,0.2128,0
1,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,1.326,0,0,cookie,0.6113,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.8836,1
1,1,Strict,1,1,PUT,1,multipart/form-data,1,5.4355,1,0,header_only,0.3126,0
1,0,Strict,0,1,POST,1,text/plain,1,4.4869,1,0,mixed,0.0554,0
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.748,1
0,1,Lax,1,1,PUT,1,application/x-www-form-urlencoded,1,4.6186,1,0,header_only,0.6375,0
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7142,1
1,0,Strict,1,1,PUT,1,multipart/form-data,1,4.2633,1,0,cookie,0.0933,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.6692,1
1,1,Strict,1,0,POST,1,application/json,0,3.9024,1,0,header_only,0.4697,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.8723,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.7169,1
1,0,Lax,0,1,POST,1,text/plain,1,3.5704,0,1,none,0.3003,0
1,0,Lax,1,1,GET,0,application/x-www-form-urlencoded,1,4.6025,1,0,cookie,0.3029,0
1,1,Strict,1,1,PUT,1,multipart/form-data,1,4.9982,1,1,cookie,0.3685,0
1,1,Strict,0,0,GET,0,application/x-www-form-urlencoded,0,4.3504,1,1,cookie,0.338,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6579,1
1,0,Lax,1,1,POST,1,multipart/form-data,1,3.7083,1,0,cookie,0.2946,0
0,0,Lax,1,0,PATCH,1,application/json,1,0.0,0,1,cookie,0.5389,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7453,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.4041,1
1,1,Strict,1,0,POST,1,application/json,1,4.9238,1,1,none,0.2393,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.9084,1
1,0,Lax,1,0,PATCH,1,multipart/form-data,0,3.7013,1,0,header_only,0.0618,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,mixed,0.9545,1
1,1,Strict,1,1,GET,1,application/json,0,4.965,1,0,none,0.5543,0
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9179,1
0,0,None,0,0,POST,1,application/json,1,0.0,0,0,none,0.3038,1
1,1,Strict,1,1,GET,0,application/x-www-form-urlencoded,1,4.6861,1,0,none,0.4912,0
1,0,Strict,0,0,DELETE,0,application/x-www-form-urlencoded,1,4.6484,1,0,cookie,0.2333,0
1,1,Lax,0,0,POST,1,application/json,1,5.5801,1,1,none,0.5581,0
1,0,Strict,1,0,DELETE,1,application/json,0,3.4057,1,0,cookie,0.139,0
1,1,Lax,1,1,PUT,1,application/x-www-form-urlencoded,1,4.895,1,1,cookie,0.514,0
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,3.1731,1,1,cookie,0.4114,0
1,1,Lax,1,0,POST,0,text/plain,1,4.291,1,0,mixed,0.4441,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5431,1
1,0,Strict,1,0,PUT,1,application/x-www-form-urlencoded,1,4.8172,0,0,cookie,0.0108,0
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.957,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.5282,1
0,0,None,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8867,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.8807,1
1,1,Strict,1,1,POST,1,multipart/form-data,0,4.3639,1,0,header_only,0.4685,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,mixed,0.7615,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.6496,1
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5261,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5772,1
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,1,none,0.7019,1
0,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,0,3.9519,1,0,cookie,0.2842,0
1,0,Strict,1,1,PUT,0,application/x-www-form-urlencoded,1,3.7614,1,0,mixed,0.2183,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5862,1
1,0,Lax,0,0,POST,1,multipart/form-data,0,5.393,1,0,none,0.6574,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.4959,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.6035,1
0,0,None,0,0,DELETE,1,application/json,1,0.0,0,0,cookie,0.5933,1
1,1,absent,1,0,DELETE,1,application/x-www-form-urlencoded,0,3.5814,1,0,mixed,0.1164,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5388,1
1,1,Lax,1,1,PUT,1,multipart/form-data,0,4.3392,1,0,cookie,0.081,0
1,1,Lax,1,0,PUT,1,application/json,1,4.2502,1,1,cookie,0.3294,0
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,0,4.6036,1,0,cookie,0.4599,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.9396,1
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.9226,1
0,0,absent,0,0,GET,0,application/json,1,0.0,0,1,cookie,0.6082,1
1,1,Lax,1,1,GET,0,application/x-www-form-urlencoded,1,3.8733,1,0,header_only,0.3798,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.5406,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,cookie,0.3193,1
0,0,None,0,0,PUT,1,text/plain,1,0.0,0,1,cookie,0.9411,1
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,0,mixed,0.4084,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.3952,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8561,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9128,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8304,1
1,1,Strict,1,1,POST,1,text/plain,1,5.5318,1,0,header_only,0.4843,0
1,0,Strict,0,1,PUT,1,multipart/form-data,0,3.7011,1,0,none,0.4625,0
0,0,None,1,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5682,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8074,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8824,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5369,1
1,0,Strict,1,1,PATCH,1,application/x-www-form-urlencoded,1,5.3689,1,1,none,0.3603,0
0,0,absent,1,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4432,1
1,1,Strict,0,1,PUT,1,application/x-www-form-urlencoded,1,5.0695,1,0,none,0.3609,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8671,1
1,0,Strict,1,0,POST,0,multipart/form-data,1,4.3571,1,1,none,0.1666,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8247,1
1,0,Lax,1,0,POST,1,multipart/form-data,1,0.4391,0,1,cookie,0.8983,1
1,0,Strict,1,1,POST,0,multipart/form-data,1,4.9017,1,1,mixed,0.343,0
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,0,3.703,1,1,mixed,0.2456,0
1,1,Lax,0,1,GET,0,application/x-www-form-urlencoded,0,4.2628,1,1,cookie,0.5001,0
1,0,Strict,0,0,POST,1,application/x-www-form-urlencoded,1,5.3186,1,1,header_only,0.6344,0
1,0,Strict,0,1,POST,1,application/x-www-form-urlencoded,1,3.2334,1,0,cookie,0.2176,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,0,0.0,0,1,none,0.7871,1
1,1,Strict,1,0,GET,0,multipart/form-data,1,3.5264,1,1,none,0.3241,0
1,1,Lax,1,1,POST,1,multipart/form-data,1,4.6198,1,1,cookie,0.4791,0
1,0,Lax,1,1,PUT,0,application/x-www-form-urlencoded,0,5.4281,1,1,cookie,0.3648,0
1,0,Lax,0,1,GET,1,application/x-www-form-urlencoded,1,5.0326,1,1,none,0.4018,0
1,1,Strict,1,0,DELETE,1,multipart/form-data,0,4.7553,1,1,header_only,0.6643,0
1,1,Strict,1,0,GET,1,text/plain,1,5.6108,1,1,none,0.0798,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,mixed,0.4349,1
1,0,Lax,1,0,GET,0,application/x-www-form-urlencoded,1,3.3115,1,0,cookie,0.2135,0
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,0,mixed,0.4985,1
1,1,Lax,1,1,PUT,1,application/json,0,4.8866,1,0,cookie,0.3908,0
0,0,absent,0,0,PATCH,1,text/plain,1,0.0,0,0,none,0.2133,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4844,1
1,1,Lax,0,0,POST,1,text/plain,1,5.8643,1,0,header_only,0.5954,0
0,1,Strict,1,0,GET,0,application/json,1,4.8712,1,0,mixed,0.2971,0
1,1,Strict,1,0,PUT,0,text/plain,0,4.1663,1,0,mixed,0.5721,0
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,5.2896,1,1,none,0.3133,0
1,0,Strict,1,1,PUT,1,text/plain,1,3.0864,1,1,none,0.1554,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6876,1
0,0,absent,0,0,POST,1,text/plain,0,0.0,0,1,mixed,0.2861,1
1,0,Strict,0,0,POST,0,application/x-www-form-urlencoded,1,4.2732,1,0,cookie,0.1147,0
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5129,1
1,0,None,1,0,POST,1,application/json,1,1.6428,0,0,mixed,0.6991,1
1,1,Strict,1,1,POST,1,application/json,1,4.6475,1,1,cookie,0.0051,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,mixed,0.6668,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.66,1
1,0,Strict,1,0,GET,1,application/x-www-form-urlencoded,1,3.6501,1,1,mixed,0.2527,0
1,0,Lax,1,0,POST,1,application/json,0,5.4294,1,1,cookie,0.1025,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,mixed,0.5101,1
1,0,Strict,1,0,POST,1,application/json,1,4.9372,1,1,header_only,0.125,0
1,1,Lax,1,1,PATCH,1,multipart/form-data,0,3.328,1,0,header_only,0.4108,0
1,0,Strict,1,0,PUT,1,application/json,1,5.6687,1,0,header_only,0.0962,0
0,0,None,0,0,DELETE,1,text/plain,1,2.8529,0,1,mixed,0.2326,0
1,0,Strict,1,1,DELETE,1,multipart/form-data,0,5.6077,1,0,mixed,0.4806,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.3748,1
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,0,4.0402,1,0,cookie,0.2843,0
1,1,Strict,1,1,PUT,0,text/plain,1,5.6685,1,0,mixed,0.3393,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,cookie,0.6614,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5505,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.7504,1
0,0,None,0,0,DELETE,1,application/json,1,0.0,0,1,none,0.7463,1
1,0,Strict,1,0,PUT,0,text/plain,1,5.0456,1,0,cookie,0.522,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9775,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8578,1
1,0,Strict,1,0,POST,1,text/plain,1,3.5368,1,1,mixed,0.3246,0
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,3.88,1,1,cookie,0.2742,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6599,1
0,0,None,0,0,POST,1,application/json,1,0.0,0,0,none,0.3021,1
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.2408,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.5023,1
0,0,Strict,1,1,POST,1,application/json,0,3.9791,1,0,mixed,0.501,0
0,0,absent,0,0,GET,0,application/json,1,0.0,0,0,cookie,0.7421,1
1,1,Strict,1,1,PUT,1,text/plain,1,3.0562,1,1,cookie,0.506,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.4363,1
1,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,1.2935,0,1,cookie,0.5155,1
0,0,None,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.5323,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.812,1
0,1,None,1,0,PUT,1,application/x-www-form-urlencoded,1,3.3755,1,1,header_only,0.5577,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.5569,1
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,4.1354,1,0,cookie,0.1477,0
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8419,1
1,1,Strict,1,0,POST,1,multipart/form-data,1,5.2786,1,1,cookie,0.0724,0
1,1,Strict,1,1,POST,1,application/json,1,3.9656,1,1,mixed,0.0362,0
1,0,Lax,0,1,PUT,1,text/plain,0,3.0404,1,0,cookie,0.0765,0
0,0,None,0,0,DELETE,1,application/json,0,0.0,0,0,mixed,0.8514,1
0,0,None,0,0,GET,0,application/json,1,0.0,0,0,cookie,0.3159,1
0,0,None,0,0,PATCH,1,text/plain,0,0.0,0,1,cookie,0.5721,1
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,4.6763,1,0,cookie,0.1999,0
0,1,None,0,0,POST,0,application/x-www-form-urlencoded,0,3.8398,1,0,none,0.2461,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.4933,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9859,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.6988,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.9944,1
1,0,absent,1,0,POST,1,multipart/form-data,1,0.1433,0,1,mixed,0.6095,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,0,0.0,0,0,cookie,0.4377,1
1,0,Strict,1,0,PUT,1,multipart/form-data,0,4.6634,1,1,cookie,0.3579,0
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,3.8755,1,1,mixed,0.179,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7533,1
1,1,Strict,1,0,DELETE,1,multipart/form-data,1,3.5974,1,0,mixed,0.0009,0
0,1,Lax,1,1,PUT,1,application/json,0,4.8584,1,0,header_only,0.3257,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9846,1
0,0,Lax,1,0,PATCH,1,application/json,1,4.1954,1,1,none,0.0831,0
1,0,Strict,1,1,GET,1,text/plain,0,4.8801,1,1,cookie,0.2901,0
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8748,1
1,0,Lax,1,0,PUT,1,multipart/form-data,0,5.2205,1,0,cookie,0.6348,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6513,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9958,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.9657,1
0,0,absent,0,0,PATCH,1,multipart/form-data,1,0.0,0,1,cookie,0.7468,1
0,0,None,0,0,POST,1,text/plain,1,0.0,0,1,none,0.5568,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,0,3.6763,1,1,cookie,0.4606,0
1,1,Strict,1,1,PUT,1,application/x-www-form-urlencoded,1,4.563,1,1,mixed,0.4676,0
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.808,0,1,cookie,0.133,0
1,0,Strict,1,1,POST,1,multipart/form-data,1,4.4337,1,0,cookie,0.0927,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.5725,1
0,0,None,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.7969,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8468,1
0,0,None,0,0,DELETE,1,application/json,1,0.0,0,0,cookie,0.2474,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8745,1
1,0,Lax,1,1,GET,0,text/plain,0,5.2089,1,0,none,0.5914,0
1,0,Lax,1,0,DELETE,1,multipart/form-data,0,2.8552,1,0,header_only,0.1196,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.4996,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.3355,1
0,0,Lax,0,0,GET,0,text/plain,1,5.3162,1,0,mixed,0.3069,0
1,0,Lax,1,0,PUT,1,application/json,0,3.6625,1,0,cookie,0.2374,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.9012,1
1,1,Strict,1,0,POST,1,multipart/form-data,0,4.0911,1,1,header_only,0.1533,0
1,0,Strict,0,1,POST,1,text/plain,1,5.9596,1,0,header_only,0.2038,0
0,0,Lax,0,0,POST,1,multipart/form-data,1,4.5734,0,1,none,0.0216,0
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6596,1
1,1,Strict,0,0,DELETE,0,application/json,1,5.3358,1,0,mixed,0.3833,0
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,1,mixed,0.9218,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4551,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8497,1
1,0,Lax,1,0,PUT,1,application/json,1,4.721,1,1,mixed,0.4011,0
0,0,Strict,1,0,POST,1,application/json,0,5.2663,1,1,mixed,0.4708,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.4158,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.4254,1
1,0,Lax,1,0,GET,0,application/json,1,3.8979,1,0,cookie,0.0717,0
0,0,absent,0,0,DELETE,1,text/plain,1,0.0,1,0,mixed,0.7345,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.8869,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9331,1
0,0,absent,0,0,PATCH,1,text/plain,1,0.0,0,0,cookie,0.6093,1
1,0,Strict,0,1,PUT,1,application/json,1,5.8905,1,1,mixed,0.5616,0
1,0,Lax,1,0,GET,0,application/x-www-form-urlencoded,1,4.3813,1,0,cookie,0.1874,0
0,0,None,0,0,GET,0,multipart/form-data,1,0.0,0,1,mixed,0.9291,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,mixed,0.894,1
1,1,Strict,1,0,DELETE,1,application/x-www-form-urlencoded,0,4.9969,1,0,mixed,0.0636,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.6666,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5634,1
1,0,absent,0,1,POST,1,application/json,1,2.4472,1,0,cookie,0.2762,1
1,1,Strict,1,1,PUT,1,multipart/form-data,0,5.7383,1,1,cookie,0.5792,0
0,0,None,0,0,PATCH,1,application/json,1,0.0,0,0,cookie,0.4562,1
1,0,Strict,1,1,DELETE,1,text/plain,1,4.6341,1,1,header_only,0.0119,0
0,1,Strict,0,1,POST,1,multipart/form-data,1,5.6211,1,1,header_only,0.6037,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.4804,1
1,1,Lax,0,0,GET,0,application/json,0,3.5376,1,1,cookie,0.5165,0
1,0,Lax,0,1,GET,1,multipart/form-data,1,5.5872,1,1,mixed,0.4114,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.9312,1
1,0,Lax,1,1,POST,1,multipart/form-data,1,4.0263,1,0,mixed,0.3764,0
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,0,cookie,0.965,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.8872,1
1,0,Lax,0,0,POST,1,application/json,1,3.9485,1,1,cookie,0.0614,0
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.5005,1
1,1,Strict,0,0,POST,1,application/json,1,3.1592,1,1,none,0.1973,0
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,0,none,0.6613,1
1,0,Strict,0,0,PUT,1,application/json,1,3.9755,1,0,cookie,0.5755,0
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.2889,1
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5809,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8791,1
1,0,Lax,1,0,PUT,0,application/json,1,3.2793,0,0,header_only,0.2428,0
0,1,Lax,0,0,PUT,1,application/json,0,0.0,0,0,cookie,0.7983,1
1,1,Lax,1,1,GET,1,application/json,1,5.8067,1,0,cookie,0.1941,0
1,1,Lax,0,1,PUT,1,multipart/form-data,1,4.7603,1,1,mixed,0.6793,0
1,0,Lax,1,1,POST,1,text/plain,1,5.5279,1,0,header_only,0.4531,0
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8242,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,0,4.7001,1,0,none,0.1626,0
0,1,Strict,1,0,GET,0,application/json,1,3.6279,1,0,mixed,0.02,0
1,0,Lax,0,1,PUT,1,application/x-www-form-urlencoded,0,3.3086,1,0,cookie,0.4158,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.706,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.9388,1
1,1,Strict,1,0,POST,0,application/x-www-form-urlencoded,0,3.5632,1,1,header_only,0.6885,0
1,0,Lax,1,0,POST,1,multipart/form-data,0,4.5911,1,0,cookie,0.0596,0
0,0,Lax,1,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.798,1
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,3.6492,1,1,cookie,0.0842,0
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,0,mixed,0.5381,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.6295,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.4403,1
0,0,absent,0,0,POST,1,application/json,0,0.0,0,0,mixed,0.535,1
0,0,absent,0,0,GET,0,application/json,1,0.0,0,1,cookie,0.661,1
0,0,None,0,0,PUT,1,application/json,1,0.0,0,1,cookie,0.9308,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.9039,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6359,1
1,0,Strict,0,0,POST,1,text/plain,0,5.4656,1,1,header_only,0.6184,0
0,1,absent,1,1,PUT,1,application/json,1,0.0,1,0,cookie,0.3249,1
1,0,Lax,1,1,PUT,1,application/x-www-form-urlencoded,0,4.6572,1,0,cookie,0.2575,0
1,0,Strict,1,0,DELETE,1,application/json,1,4.9956,1,0,cookie,0.1523,0
0,1,None,1,0,GET,0,application/json,0,2.9992,0,0,header_only,0.5185,0
0,0,absent,0,0,GET,0,application/json,1,0.0,0,1,cookie,0.3444,1
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,4.2933,1,1,none,0.2747,0
0,0,absent,1,0,PUT,1,application/json,1,0.0,0,0,mixed,0.9796,1
1,1,Lax,1,0,DELETE,1,multipart/form-data,1,5.5284,1,1,cookie,0.4592,0
0,0,None,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.6183,1
1,1,Strict,0,0,PUT,1,application/json,1,3.841,1,0,mixed,0.4741,0
0,0,Lax,0,0,POST,1,application/json,1,0.0,0,0,cookie,0.9505,1
0,0,None,0,0,DELETE,1,text/plain,0,0.0,0,1,cookie,0.6936,1
